Device_id,Model ID,Task ID,Stream ID,Op Name,OP Type,OP State,Task Type,Task Start Time(us),Task Duration(us),Task Wait Time(us),Block Dim,Mix Block Dim,HF32 Eligible,Input Shapes,Input Data Types,Input Formats,Output Shapes,Output Data Types,Output Formats,Context ID,aicore_time(us),aic_total_cycles,aic_mac_time(us),aic_mac_ratio,aic_scalar_time(us),aic_scalar_ratio,aic_mte1_time(us),aic_mte1_ratio,aic_mte2_time(us),aic_mte2_ratio,aic_fixpipe_time(us),aic_fixpipe_ratio,aic_icache_miss_rate,aiv_time(us),aiv_total_cycles,aiv_vec_time(us),aiv_vec_ratio,aiv_scalar_time(us),aiv_scalar_ratio,aiv_mte2_time(us),aiv_mte2_ratio,aiv_mte3_time(us),aiv_mte3_ratio,aiv_icache_miss_rate,cube_utilization(%)
5,4294967295,1,47,aclnnInplaceNormal_DSARandomNormal_DSARandomNormal,DSARandomNormal,dynamic,DSA_SQE,1775885424228162.176	,3.021,0,0,0,NO,N/A,N/A,N/A,"""1,4096""",FLOAT,ND,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
5,4294967295,6609,47,aclnnLayerNormWithImplMode_LayerNormV3WithImplMode_LayerNormV3,LayerNormV3,dynamic,AI_VECTOR_CORE,1775885424416009.810	,95.761,497.539000,40,0,NO,"""2048,4096;4096;4096""",FLOAT16;FLOAT16;FLOAT16,ND;ND;ND,"""2048,4096;2048,1;2048,1""",FLOAT16;FLOAT16;FLOAT16,ND;ND;ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.468,5970893,63.642,0.703,21.685,0.24,13.823,0.153,11.189,0.124,0.006,0.000
5,4294967295,6610,47,aclnnLayerNormWithImplMode_CastAiCore_Cast,Cast,dynamic,AI_VECTOR_CORE,1775885424416105.591	,1.420,0.000000,2,0,NO,"""2048,1""",FLOAT16,ND,"""2048,1""",FLOAT,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.828,2731,0.034,0.041,0.243,0.293,0.124,0.15,0.159,0.192,0.166,0.000
5,4294967295,6611,47,aclnnLayerNormWithImplMode_CastAiCore_Cast,Cast,dynamic,AI_VECTOR_CORE,1775885424416120.494	,1.401,13.580000,2,0,NO,"""2048,1""",FLOAT16,ND,"""2048,1""",FLOAT,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.798,2634,0.034,0.043,0.231,0.289,0.118,0.148,0.15,0.188,0.178,0.000
5,4294967295,6612,47,aclnnInplaceOne_OnesLikeAiCore_OnesLike,OnesLike,dynamic,AI_VECTOR_CORE,1775885424416143.840	,1.360,21.849000,2,0,NO,"""4096""",FLOAT16,ND,"""4096""",FLOAT16,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.807,2664,0.039,0.049,0.216,0.267,0.001,0.002,0.143,0.178,0.246,0.000
5,4294967295,6613,47,aclnnInplaceZero_ZerosLikeAiCore_ZerosLike,ZerosLike,dynamic,AI_VECTOR_CORE,1775885424416152.341	,1.401,7.140000,2,0,NO,"""4096""",FLOAT16,ND,"""4096""",FLOAT16,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.771,2543,0.039,0.051,0.214,0.278,0.001,0.002,0.144,0.187,0.256,0.000
5,4294967295,6614,47,aclnnLayerNormWithImplMode_LayerNormV3WithImplMode_LayerNormV3,LayerNormV3,dynamic,AI_VECTOR_CORE,1775885424416179.567	,89.820,25.849000,40,0,NO,"""2048,4096;4096;4096""",FLOAT16;FLOAT16;FLOAT16,ND;ND;ND,"""2048,4096;2048,1;2048,1""",FLOAT16;FLOAT16;FLOAT16,ND;ND;ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.798,5728660,63.638,0.733,21.494,0.248,13.338,0.154,10.868,0.125,0.0,0.000
5,4294967295,6615,47,aclnnLayerNormWithImplMode_CastAiCore_Cast,Cast,dynamic,AI_VECTOR_CORE,1775885424416269.407	,1.520,0.180000,2,0,NO,"""2048,1""",FLOAT16,ND,"""2048,1""",FLOAT,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.877,2894,0.034,0.039,0.247,0.282,0.126,0.143,0.163,0.186,0.166,0.000
5,4294967295,6616,47,aclnnLayerNormWithImplMode_CastAiCore_Cast,Cast,dynamic,AI_VECTOR_CORE,1775885424416270.947	,1.281,0.000000,2,0,NO,"""2048,1""",FLOAT16,ND,"""2048,1""",FLOAT,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.703,2321,0.034,0.048,0.256,0.364,0.13,0.185,0.157,0.223,0.07,0.000
5,4294967295,6617,47,aclnnInplaceOne_OnesLikeAiCore_OnesLike,OnesLike,dynamic,AI_VECTOR_CORE,1775885424416272.248	,1.140,0.000000,2,0,NO,"""4096""",FLOAT16,ND,"""4096""",FLOAT16,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.651,2147,0.039,0.061,0.26,0.4,0.001,0.002,0.145,0.223,0.138,0.000
5,4294967295,6618,47,aclnnInplaceZero_ZerosLikeAiCore_ZerosLike,ZerosLike,dynamic,AI_VECTOR_CORE,1775885424416273.408	,1.240,0.110000,2,0,NO,"""4096""",FLOAT16,ND,"""4096""",FLOAT16,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.679,2241,0.039,0.058,0.261,0.385,0.001,0.002,0.142,0.208,0.193,0.000
5,4294967295,6619,47,aclnnLayerNormWithImplMode_LayerNormV3WithImplMode_LayerNormV3,LayerNormV3,dynamic,AI_VECTOR_CORE,1775885424416275.208	,90.680,0.510000,40,0,NO,"""2048,4096;4096;4096""",FLOAT16;FLOAT16;FLOAT16,ND;ND;ND,"""2048,4096;2048,1;2048,1""",FLOAT16;FLOAT16;FLOAT16,ND;ND;ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.858,5732647,63.638,0.733,21.326,0.246,13.268,0.153,11.104,0.128,0.0,0.000
5,4294967295,6620,47,aclnnLayerNormWithImplMode_CastAiCore_Cast,Cast,dynamic,AI_VECTOR_CORE,1775885424416365.908	,1.301,0.070000,2,0,NO,"""2048,1""",FLOAT16,ND,"""2048,1""",FLOAT,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.722,2383,0.034,0.047,0.261,0.362,0.12,0.166,0.157,0.217,0.07,0.000
5,4294967295,6621,47,aclnnLayerNormWithImplMode_CastAiCore_Cast,Cast,dynamic,AI_VECTOR_CORE,1775885424416367.229	,1.420,0.000000,2,0,NO,"""2048,1""",FLOAT16,ND,"""2048,1""",FLOAT,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.83,2740,0.034,0.041,0.245,0.295,0.122,0.147,0.148,0.178,0.184,0.000
5,4294967295,6622,47,aclnnInplaceOne_OnesLikeAiCore_OnesLike,OnesLike,dynamic,AI_VECTOR_CORE,1775885424416368.669	,1.400,0.080000,2,0,NO,"""4096""",FLOAT16,ND,"""4096""",FLOAT16,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.832,2745,0.039,0.047,0.23,0.276,0.001,0.001,0.14,0.168,0.263,0.000
5,4294967295,6623,47,aclnnInplaceZero_ZerosLikeAiCore_ZerosLike,ZerosLike,dynamic,AI_VECTOR_CORE,1775885424416370.089	,1.421,0.000000,2,0,NO,"""4096""",FLOAT16,ND,"""4096""",FLOAT16,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.786,2594,0.039,0.05,0.218,0.278,0.001,0.002,0.137,0.174,0.25,0.000
5,4294967295,6624,47,aclnnLayerNormWithImplMode_LayerNormV3WithImplMode_LayerNormV3,LayerNormV3,dynamic,AI_VECTOR_CORE,1775885424416371.530	,89.559,0.079000,40,0,NO,"""2048,4096;4096;4096""",FLOAT16;FLOAT16;FLOAT16,ND;ND;ND,"""2048,4096;2048,1;2048,1""",FLOAT16;FLOAT16;FLOAT16,ND;ND;ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.48,5707699,63.638,0.736,20.881,0.241,13.252,0.153,11.335,0.131,0.0,0.000
5,4294967295,6625,47,aclnnLayerNormWithImplMode_CastAiCore_Cast,Cast,dynamic,AI_VECTOR_CORE,1775885424416461.109	,1.501,0.000000,2,0,NO,"""2048,1""",FLOAT16,ND,"""2048,1""",FLOAT,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.812,2679,0.034,0.042,0.21,0.259,0.123,0.152,0.151,0.186,0.172,0.000
5,4294967295,6626,47,aclnnLayerNormWithImplMode_CastAiCore_Cast,Cast,dynamic,AI_VECTOR_CORE,1775885424416462.630	,1.420,0.249000,2,0,NO,"""2048,1""",FLOAT16,ND,"""2048,1""",FLOAT,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.772,2546,0.034,0.044,0.232,0.3,0.116,0.15,0.143,0.186,0.177,0.000
5,4294967295,6627,47,aclnnInplaceOne_OnesLikeAiCore_OnesLike,OnesLike,dynamic,AI_VECTOR_CORE,1775885424416464.070	,1.440,0.000000,2,0,NO,"""4096""",FLOAT16,ND,"""4096""",FLOAT16,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.853,2816,0.039,0.046,0.241,0.282,0.001,0.001,0.145,0.17,0.263,0.000
5,4294967295,6628,47,aclnnInplaceZero_ZerosLikeAiCore_ZerosLike,ZerosLike,dynamic,AI_VECTOR_CORE,1775885424416465.530	,1.361,0.060000,2,0,NO,"""4096""",FLOAT16,ND,"""4096""",FLOAT16,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.78,2574,0.039,0.051,0.256,0.329,0.001,0.002,0.142,0.181,0.225,0.000
5,4294967295,6629,47,aclnnLayerNormWithImplMode_LayerNormV3WithImplMode_LayerNormV3,LayerNormV3,dynamic,AI_VECTOR_CORE,1775885424416466.931	,89.519,0.139000,40,0,NO,"""2048,4096;4096;4096""",FLOAT16;FLOAT16;FLOAT16,ND;ND;ND,"""2048,4096;2048,1;2048,1""",FLOAT16;FLOAT16;FLOAT16,ND;ND;ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.523,5710538,63.638,0.735,20.911,0.242,13.587,0.157,11.294,0.131,0.0,0.000
5,4294967295,6630,47,aclnnLayerNormWithImplMode_CastAiCore_Cast,Cast,dynamic,AI_VECTOR_CORE,1775885424416556.470	,1.401,0.000000,2,0,NO,"""2048,1""",FLOAT16,ND,"""2048,1""",FLOAT,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.815,2691,0.034,0.042,0.241,0.296,0.12,0.147,0.15,0.184,0.173,0.000
5,4294967295,6631,47,aclnnLayerNormWithImplMode_CastAiCore_Cast,Cast,dynamic,AI_VECTOR_CORE,1775885424416557.891	,1.300,0.099000,2,0,NO,"""2048,1""",FLOAT16,ND,"""2048,1""",FLOAT,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.703,2321,0.034,0.048,0.262,0.373,0.12,0.171,0.15,0.213,0.088,0.000
5,4294967295,6633,47,aclnnInplaceOne_OnesLikeAiCore_OnesLike,OnesLike,dynamic,AI_VECTOR_CORE,1775885424416701.562	,1.201,142.200000,2,0,NO,"""4096""",FLOAT16,ND,"""4096""",FLOAT16,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.596,1968,0.039,0.066,0.259,0.434,0.001,0.002,0.147,0.247,0.088,0.000
5,4294967295,6634,47,aclnnInplaceZero_ZerosLikeAiCore_ZerosLike,ZerosLike,dynamic,AI_VECTOR_CORE,1775885424416722.407	,1.200,19.799000,2,0,NO,"""4096""",FLOAT16,ND,"""4096""",FLOAT16,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.651,2148,0.039,0.061,0.255,0.392,0.001,0.002,0.147,0.226,0.11,0.000
5,4294967295,6635,47,aclnnLayerNormWithImplMode_LayerNormV3WithImplMode_LayerNormV3,LayerNormV3,dynamic,AI_VECTOR_CORE,1775885424416730.729	,89.799,7.050000,40,0,NO,"""2048,4096;4096;4096""",FLOAT16;FLOAT16;FLOAT16,ND;ND;ND,"""2048,4096;2048,1;2048,1""",FLOAT16;FLOAT16;FLOAT16,ND;ND;ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.013,5676870,63.638,0.74,21.024,0.244,12.568,0.146,10.923,0.127,0.0,0.000
5,4294967295,6636,47,aclnnLayerNormWithImplMode_CastAiCore_Cast,Cast,dynamic,AI_VECTOR_CORE,1775885424416820.548	,1.141,0.000000,2,0,NO,"""2048,1""",FLOAT16,ND,"""2048,1""",FLOAT,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.616,2032,0.034,0.055,0.278,0.451,0.124,0.201,0.159,0.258,0.0,0.000
5,4294967295,6637,47,aclnnLayerNormWithImplMode_CastAiCore_Cast,Cast,dynamic,AI_VECTOR_CORE,1775885424416821.709	,1.180,0.109000,2,0,NO,"""2048,1""",FLOAT16,ND,"""2048,1""",FLOAT,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.622,2054,0.034,0.055,0.296,0.476,0.117,0.187,0.151,0.243,0.0,0.000
5,4294967295,6640,47,aclnnInplaceOne_OnesLikeAiCore_OnesLike,OnesLike,dynamic,AI_VECTOR_CORE,1775885424416824.509	,1.201,1.570000,2,0,NO,"""4096""",FLOAT16,ND,"""4096""",FLOAT16,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.63,2079,0.039,0.063,0.417,0.661,0.001,0.002,0.143,0.227,0.0,0.000
5,4294967295,6641,47,aclnnInplaceZero_ZerosLikeAiCore_ZerosLike,ZerosLike,dynamic,AI_VECTOR_CORE,1775885424416825.730	,1.100,0.049000,2,0,NO,"""4096""",FLOAT16,ND,"""4096""",FLOAT16,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.508,1677,0.039,0.078,0.291,0.572,0.001,0.002,0.145,0.284,0.02,0.000
5,4294967295,6642,47,aclnnLayerNormWithImplMode_LayerNormV3WithImplMode_LayerNormV3,LayerNormV3,dynamic,AI_VECTOR_CORE,1775885424416838.772	,90.080,11.900000,40,0,NO,"""2048,4096;4096;4096""",FLOAT16;FLOAT16;FLOAT16,ND;ND;ND,"""2048,4096;2048,1;2048,1""",FLOAT16;FLOAT16;FLOAT16,ND;ND;ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.693,5721746,63.638,0.734,21.505,0.248,13.347,0.154,10.767,0.124,0.0,0.000
5,4294967295,6643,47,aclnnLayerNormWithImplMode_CastAiCore_Cast,Cast,dynamic,AI_VECTOR_CORE,1775885424416928.872	,1.241,0.000000,2,0,NO,"""2048,1""",FLOAT16,ND,"""2048,1""",FLOAT,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65,2146,0.034,0.052,0.295,0.454,0.127,0.195,0.163,0.251,0.0,0.000
5,4294967295,6644,47,aclnnLayerNormWithImplMode_CastAiCore_Cast,Cast,dynamic,AI_VECTOR_CORE,1775885424416930.133	,1.220,0.259000,2,0,NO,"""2048,1""",FLOAT16,ND,"""2048,1""",FLOAT,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.628,2073,0.034,0.054,0.284,0.452,0.129,0.206,0.155,0.247,0.0,0.000
5,4294967295,6647,47,aclnnInplaceOne_OnesLikeAiCore_OnesLike,OnesLike,dynamic,AI_VECTOR_CORE,1775885424416932.973	,0.960,1.530000,2,0,NO,"""4096""",FLOAT16,ND,"""4096""",FLOAT16,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47,1550,0.039,0.084,0.263,0.559,0.001,0.003,0.145,0.31,0.0,0.000
5,4294967295,6648,47,aclnnInplaceZero_ZerosLikeAiCore_ZerosLike,ZerosLike,dynamic,AI_VECTOR_CORE,1775885424416933.973	,1.081,0.040000,2,0,NO,"""4096""",FLOAT16,ND,"""4096""",FLOAT16,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52,1716,0.039,0.076,0.277,0.533,0.001,0.002,0.141,0.272,0.029,0.000
5,4294967295,6649,47,aclnnLayerNormWithImplMode_LayerNormV3WithImplMode_LayerNormV3,LayerNormV3,dynamic,AI_VECTOR_CORE,1775885424416935.074	,89.679,0.000000,40,0,NO,"""2048,4096;4096;4096""",FLOAT16;FLOAT16;FLOAT16,ND;ND;ND,"""2048,4096;2048,1;2048,1""",FLOAT16;FLOAT16;FLOAT16,ND;ND;ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.384,5701363,63.638,0.737,21.042,0.244,13.326,0.154,11.025,0.128,0.0,0.000
5,4294967295,6650,47,aclnnLayerNormWithImplMode_CastAiCore_Cast,Cast,dynamic,AI_VECTOR_CORE,1775885424417024.793	,1.161,0.071000,2,0,NO,"""2048,1""",FLOAT16,ND,"""2048,1""",FLOAT,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.608,2008,0.034,0.056,0.268,0.441,0.12,0.197,0.156,0.256,0.0,0.000
5,4294967295,6651,47,aclnnLayerNormWithImplMode_CastAiCore_Cast,Cast,dynamic,AI_VECTOR_CORE,1775885424417025.974	,1.200,0.089000,2,0,NO,"""2048,1""",FLOAT16,ND,"""2048,1""",FLOAT,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.628,2071,0.034,0.054,0.297,0.473,0.122,0.194,0.148,0.237,0.0,0.000
5,4294967295,6654,47,aclnnInplaceOne_OnesLikeAiCore_OnesLike,OnesLike,dynamic,AI_VECTOR_CORE,1775885424417028.794	,1.020,1.550000,2,0,NO,"""4096""",FLOAT16,ND,"""4096""",FLOAT16,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.502,1657,0.039,0.078,0.296,0.59,0.001,0.002,0.14,0.279,0.0,0.000
5,4294967295,6655,47,aclnnInplaceZero_ZerosLikeAiCore_ZerosLike,ZerosLike,dynamic,AI_VECTOR_CORE,1775885424417029.834	,1.121,0.000000,2,0,NO,"""4096""",FLOAT16,ND,"""4096""",FLOAT16,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.519,1712,0.039,0.076,0.273,0.526,0.001,0.002,0.137,0.263,0.029,0.000
5,4294967295,6656,47,aclnnLayerNormWithImplMode_LayerNormV3WithImplMode_LayerNormV3,LayerNormV3,dynamic,AI_VECTOR_CORE,1775885424417030.975	,90.240,0.129000,40,0,NO,"""2048,4096;4096;4096""",FLOAT16;FLOAT16;FLOAT16,ND;ND;ND,"""2048,4096;2048,1;2048,1""",FLOAT16;FLOAT16;FLOAT16,ND;ND;ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.005,5742309,63.638,0.731,21.438,0.246,13.13,0.151,11.297,0.13,0.0,0.000
5,4294967295,6657,47,aclnnLayerNormWithImplMode_CastAiCore_Cast,Cast,dynamic,AI_VECTOR_CORE,1775885424417121.255	,1.200,0.010000,2,0,NO,"""2048,1""",FLOAT16,ND,"""2048,1""",FLOAT,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62,2045,0.034,0.055,0.278,0.448,0.123,0.199,0.151,0.244,0.0,0.000
5,4294967295,6658,47,aclnnLayerNormWithImplMode_CastAiCore_Cast,Cast,dynamic,AI_VECTOR_CORE,1775885424417122.475	,1.180,0.050000,2,0,NO,"""2048,1""",FLOAT16,ND,"""2048,1""",FLOAT,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.599,1978,0.034,0.057,0.277,0.462,0.117,0.195,0.143,0.239,0.0,0.000
5,4294967295,6661,47,aclnnInplaceOne_OnesLikeAiCore_OnesLike,OnesLike,dynamic,AI_VECTOR_CORE,1775885424417125.295	,1.081,1.570000,2,0,NO,"""4096""",FLOAT16,ND,"""4096""",FLOAT16,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.513,1692,0.039,0.077,0.298,0.582,0.001,0.002,0.145,0.284,0.0,0.000
5,4294967295,6662,47,aclnnInplaceZero_ZerosLikeAiCore_ZerosLike,ZerosLike,dynamic,AI_VECTOR_CORE,1775885424417126.396	,1.160,0.169000,2,0,NO,"""4096""",FLOAT16,ND,"""4096""",FLOAT16,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52,1715,0.039,0.076,0.26,0.501,0.001,0.002,0.142,0.273,0.029,0.000
5,4294967295,6663,47,aclnnLayerNormWithImplMode_LayerNormV3WithImplMode_LayerNormV3,LayerNormV3,dynamic,AI_VECTOR_CORE,1775885424417127.576	,90.220,0.000000,40,0,NO,"""2048,4096;4096;4096""",FLOAT16;FLOAT16;FLOAT16,ND;ND;ND,"""2048,4096;2048,1;2048,1""",FLOAT16;FLOAT16;FLOAT16,ND;ND;ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.231,5757240,63.638,0.73,21.49,0.246,13.672,0.157,11.273,0.129,0.0,0.000
5,4294967295,6664,47,aclnnLayerNormWithImplMode_CastAiCore_Cast,Cast,dynamic,AI_VECTOR_CORE,1775885424417217.816	,1.400,0.030000,2,0,NO,"""2048,1""",FLOAT16,ND,"""2048,1""",FLOAT,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.802,2646,0.034,0.042,0.468,0.584,0.119,0.148,0.15,0.187,0.0,0.000
5,4294967295,6665,47,aclnnLayerNormWithImplMode_CastAiCore_Cast,Cast,dynamic,AI_VECTOR_CORE,1775885424417219.236	,1.260,0.100000,2,0,NO,"""2048,1""",FLOAT16,ND,"""2048,1""",FLOAT,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.639,2110,0.034,0.053,0.301,0.47,0.12,0.188,0.149,0.233,0.0,0.000
5,4294967295,6668,47,aclnnInplaceOne_OnesLikeAiCore_OnesLike,OnesLike,dynamic,AI_VECTOR_CORE,1775885424417240.661	,1.140,20.240000,2,0,NO,"""4096""",FLOAT16,ND,"""4096""",FLOAT16,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52,1715,0.039,0.076,0.292,0.562,0.001,0.002,0.148,0.284,0.0,0.000
5,4294967295,6669,47,aclnnInplaceZero_ZerosLikeAiCore_ZerosLike,ZerosLike,dynamic,AI_VECTOR_CORE,1775885424417243.101	,1.081,1.110000,2,0,NO,"""4096""",FLOAT16,ND,"""4096""",FLOAT16,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.489,1613,0.039,0.081,0.267,0.546,0.001,0.002,0.149,0.306,0.01,0.000
5,4294967295,6670,47,aclnnLayerNormWithImplMode_LayerNormV3WithImplMode_LayerNormV3,LayerNormV3,dynamic,AI_VECTOR_CORE,1775885424417264.006	,90.760,19.919000,40,0,NO,"""2048,4096;4096;4096""",FLOAT16;FLOAT16;FLOAT16,ND;ND;ND,"""2048,4096;2048,1;2048,1""",FLOAT16;FLOAT16;FLOAT16,ND;ND;ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.924,5736958,63.638,0.732,21.414,0.246,13.685,0.157,10.927,0.126,0.0,0.000
5,4294967295,6671,47,aclnnLayerNormWithImplMode_CastAiCore_Cast,Cast,dynamic,AI_VECTOR_CORE,1775885424417354.786	,1.180,0.000000,2,0,NO,"""2048,1""",FLOAT16,ND,"""2048,1""",FLOAT,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.638,2106,0.034,0.053,0.299,0.469,0.124,0.194,0.16,0.25,0.0,0.000
5,4294967295,6672,47,aclnnLayerNormWithImplMode_CastAiCore_Cast,Cast,dynamic,AI_VECTOR_CORE,1775885424417355.986	,1.140,0.070000,2,0,NO,"""2048,1""",FLOAT16,ND,"""2048,1""",FLOAT,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.593,1957,0.034,0.057,0.265,0.448,0.117,0.198,0.152,0.255,0.0,0.000
5,4294967295,6675,47,aclnnInplaceOne_OnesLikeAiCore_OnesLike,OnesLike,dynamic,AI_VECTOR_CORE,1775885424417358.767	,1.060,1.610000,2,0,NO,"""4096""",FLOAT16,ND,"""4096""",FLOAT16,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.499,1647,0.039,0.079,0.285,0.572,0.001,0.002,0.144,0.289,0.0,0.000
5,4294967295,6676,47,aclnnInplaceZero_ZerosLikeAiCore_ZerosLike,ZerosLike,dynamic,AI_VECTOR_CORE,1775885424417364.248	,1.040,4.440000,2,0,NO,"""4096""",FLOAT16,ND,"""4096""",FLOAT16,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.461,1520,0.039,0.086,0.245,0.533,0.001,0.003,0.144,0.312,0.011,0.000
