Device_id,kernel_name,kernel_type,stream_id,task_id,task_time(us),task_start(us),task_stop(us)
4,aclnnMm_MatMulV3Common_MatMulV3,AI_CORE,47,995,554.928,1775810567627687.636	,1775810567628242.565	
4,aclnnMm_MatMulV3Common_MatMulV3,AI_CORE,47,996,554.048,1775810567628242.585	,1775810567628796.634	
4,aclnnMm_MatMulV3Common_MatMulV3,AI_CORE,47,997,555.848,1775810567628796.654	,1775810567629352.503	
4,aclnnMm_MatMulV3Common_MatMulV3,AI_CORE,47,998,555.548,1775810567629352.523	,1775810567629908.072	
4,aclnnMm_MatMulV3Common_MatMulV3,AI_CORE,47,999,554.808,1775810567629908.092	,1775810567630462.901	
4,aclnnMm_MatMulV3Common_MatMulV3,AI_CORE,47,1000,554.488,1775810567630462.921	,1775810567631017.410	
4,aclnnMm_MatMulV3Common_MatMulV3,AI_CORE,47,1001,554.168,1775810567631017.430	,1775810567631571.598	
4,aclnnMm_MatMulV3Common_MatMulV3,AI_CORE,47,1002,555.408,1775810567631571.618	,1775810567632127.027	
4,aclnnMm_MatMulV3Common_MatMulV3,AI_CORE,47,1003,555.288,1775810567632127.047	,1775810567632682.336	
4,aclnnMm_MatMulV3Common_MatMulV3,AI_CORE,47,1004,556.428,1775810567632682.356	,1775810567633238.785	
4,aclnnMm_MatMulV3Common_MatMulV3,AI_CORE,47,1005,553.868,1775810567633238.805	,1775810567633792.674	
4,aclnnMm_MatMulV3Common_MatMulV3,AI_CORE,47,1006,554.528,1775810567633792.714	,1775810567634347.243	
4,aclnnMm_MatMulV3Common_MatMulV3,AI_CORE,47,1007,555.528,1775810567634347.263	,1775810567634902.792	
4,aclnnMm_MatMulV3Common_MatMulV3,AI_CORE,47,1008,554.088,1775810567634902.812	,1775810567635456.901	
4,aclnnMm_MatMulV3Common_MatMulV3,AI_CORE,47,1009,553.708,1775810567635456.921	,1775810567636010.630	
4,aclnnMm_MatMulV3Common_MatMulV3,AI_CORE,47,1010,556.068,1775810567636010.650	,1775810567636566.719	
4,aclnnMm_MatMulV3Common_MatMulV3,AI_CORE,47,1011,556.188,1775810567636566.739	,1775810567637122.928	
4,aclnnMm_MatMulV3Common_MatMulV3,AI_CORE,47,1012,554.828,1775810567637122.948	,1775810567637677.776	
4,aclnnMm_MatMulV3Common_MatMulV3,AI_CORE,47,1013,554.528,1775810567637677.816	,1775810567638232.345	
4,aclnnMm_MatMulV3Common_MatMulV3,AI_CORE,47,1014,555.148,1775810567638232.365	,1775810567638787.514	
4,aclnnMm_MatMulV3Common_MatMulV3,AI_CORE,47,1015,555.348,1775810567638787.534	,1775810567639342.883	
4,aclnnMm_MatMulV3Common_MatMulV3,AI_CORE,47,1016,555.368,1775810567639342.903	,1775810567639898.272	
4,aclnnMm_MatMulV3Common_MatMulV3,AI_CORE,47,1017,555.048,1775810567639898.292	,1775810567640453.341	
4,aclnnMm_MatMulV3Common_MatMulV3,AI_CORE,47,1018,555.448,1775810567640453.361	,1775810567641008.810	
4,aclnnMm_MatMulV3Common_MatMulV3,AI_CORE,47,1019,555.768,1775810567641008.830	,1775810567641564.599	
4,aclnnMm_MatMulV3Common_MatMulV3,AI_CORE,47,1020,555.388,1775810567641564.619	,1775810567642120.008	
4,aclnnMm_MatMulV3Common_MatMulV3,AI_CORE,47,1021,554.988,1775810567642120.028	,1775810567642675.017	
4,aclnnMm_MatMulV3Common_MatMulV3,AI_CORE,47,1022,555.528,1775810567642675.057	,1775810567643230.585	
4,aclnnMm_MatMulV3Common_MatMulV3,AI_CORE,47,1023,555.908,1775810567643230.625	,1775810567643786.534	
4,aclnnMm_MatMulV3Common_MatMulV3,AI_CORE,47,1024,554.068,1775810567643786.554	,1775810567644340.623	
4,aclnnMm_MatMulV3Common_MatMulV3,AI_CORE,47,1025,555.668,1775810567644340.643	,1775810567644896.312	
4,aclnnMm_MatMulV3Common_MatMulV3,AI_CORE,47,1026,554.488,1775810567644896.332	,1775810567645450.821	
4,aclnnMm_MatMulV3Common_MatMulV3,AI_CORE,47,1027,553.908,1775810567645450.841	,1775810567646004.750	
4,aclnnMm_MatMulV3Common_MatMulV3,AI_CORE,47,1028,554.948,1775810567646004.790	,1775810567646559.739	
4,aclnnMm_MatMulV3Common_MatMulV3,AI_CORE,47,1029,554.688,1775810567646559.759	,1775810567647114.448	
4,aclnnMm_MatMulV3Common_MatMulV3,AI_CORE,47,1030,554.868,1775810567647114.488	,1775810567647669.357	
4,aclnnMm_MatMulV3Common_MatMulV3,AI_CORE,47,1031,554.588,1775810567647669.377	,1775810567648223.966	
4,aclnnMm_MatMulV3Common_MatMulV3,AI_CORE,47,1032,555.448,1775810567648223.986	,1775810567648779.435	
4,aclnnMm_MatMulV3Common_MatMulV3,AI_CORE,47,1033,554.068,1775810567648779.475	,1775810567649333.544	
4,aclnnMm_MatMulV3Common_MatMulV3,AI_CORE,47,1034,554.328,1775810567649333.564	,1775810567649887.892	
4,aclnnMm_MatMulV3Common_MatMulV3,AI_CORE,47,1035,554.688,1775810567649887.932	,1775810567650442.621	
4,aclnnMm_MatMulV3Common_MatMulV3,AI_CORE,47,1036,555.188,1775810567650442.641	,1775810567650997.830	
4,aclnnMm_MatMulV3Common_MatMulV3,AI_CORE,47,1037,554.388,1775810567650997.850	,1775810567651552.239	
4,aclnnMm_MatMulV3Common_MatMulV3,AI_CORE,47,1038,554.368,1775810567651552.259	,1775810567652106.628	
4,aclnnMm_MatMulV3Common_MatMulV3,AI_CORE,47,1039,554.468,1775810567652106.648	,1775810567652661.117	
4,aclnnMm_MatMulV3Common_MatMulV3,AI_CORE,47,1040,555.648,1775810567652661.157	,1775810567653216.806	
4,aclnnMm_MatMulV3Common_MatMulV3,AI_CORE,47,1041,556.008,1775810567653216.826	,1775810567653772.835	
4,aclnnMm_MatMulV3Common_MatMulV3,AI_CORE,47,1042,554.548,1775810567653772.875	,1775810567654327.424	
4,aclnnMm_MatMulV3Common_MatMulV3,AI_CORE,47,1043,556.268,1775810567654327.464	,1775810567654883.733	
4,N/A,MEMCPY_ASYNC,47,1044,3.019,1775810567655112.788	,1775810567655115.808	
4,aclnnInplaceNormal_DSARandomNormal_DSARandomNormal,DSA_SQE,47,1045,396.152,1775810567655134.508	,1775810567655530.660	
4,aclnnInplaceNormal_CastAiCore_Cast,AI_VECTOR_CORE,47,1046,23.139,1775810567655530.680	,1775810567655553.819	
4,aclnnInplaceFillScalar_FillAiCore_Fill,AI_VECTOR_CORE,47,1047,1.899,1775810567659200.786	,1775810567659202.686	
4,aclnnInplaceZero_ZerosLikeAiCore_ZerosLike,AI_VECTOR_CORE,47,1048,1.540,1775810567659513.420	,1775810567659514.960	
4,aclnnLayerNormWithImplMode_LayerNormV3WithImplMode_LayerNormV3,AI_VECTOR_CORE,47,1049,57.078,1775810567661703.236	,1775810567661760.315	
4,aclnnLayerNormWithImplMode_CastAiCore_Cast,AI_VECTOR_CORE,47,1050,1.379,1775810567661968.151	,1775810567661969.531	
4,aclnnLayerNormWithImplMode_CastAiCore_Cast,AI_VECTOR_CORE,47,1051,1.239,1775810567661999.290	,1775810567662000.530	
4,aclnnLayerNormWithImplMode_LayerNormV3WithImplMode_LayerNormV3,AI_VECTOR_CORE,47,1052,46.819,1775810567662042.590	,1775810567662089.409	
4,aclnnLayerNormWithImplMode_CastAiCore_Cast,AI_VECTOR_CORE,47,1053,1.219,1775810567662089.429	,1775810567662090.649	
4,aclnnLayerNormWithImplMode_CastAiCore_Cast,AI_VECTOR_CORE,47,1054,1.260,1775810567662090.669	,1775810567662091.929	
4,aclnnLayerNormWithImplMode_LayerNormV3WithImplMode_LayerNormV3,AI_VECTOR_CORE,47,1055,47.279,1775810567662107.648	,1775810567662154.927	
4,aclnnLayerNormWithImplMode_CastAiCore_Cast,AI_VECTOR_CORE,47,1056,1.219,1775810567662154.947	,1775810567662156.167	
4,aclnnLayerNormWithImplMode_CastAiCore_Cast,AI_VECTOR_CORE,47,1057,1.240,1775810567662156.207	,1775810567662157.447	
4,aclnnLayerNormWithImplMode_LayerNormV3WithImplMode_LayerNormV3,AI_VECTOR_CORE,47,1058,46.899,1775810567662172.327	,1775810567662219.226	
4,aclnnLayerNormWithImplMode_CastAiCore_Cast,AI_VECTOR_CORE,47,1059,1.240,1775810567662219.246	,1775810567662220.486	
4,aclnnLayerNormWithImplMode_CastAiCore_Cast,AI_VECTOR_CORE,47,1060,1.279,1775810567662220.506	,1775810567662221.786	
4,aclnnLayerNormWithImplMode_LayerNormV3WithImplMode_LayerNormV3,AI_VECTOR_CORE,47,1061,46.899,1775810567662247.886	,1775810567662294.785	
4,aclnnLayerNormWithImplMode_CastAiCore_Cast,AI_VECTOR_CORE,47,1062,1.299,1775810567662294.805	,1775810567662296.105	
4,aclnnLayerNormWithImplMode_CastAiCore_Cast,AI_VECTOR_CORE,47,1063,1.279,1775810567662296.125	,1775810567662297.405	
4,aclnnLayerNormWithImplMode_LayerNormV3WithImplMode_LayerNormV3,AI_VECTOR_CORE,47,1064,46.639,1775810567662309.624	,1775810567662356.263	
4,aclnnLayerNormWithImplMode_CastAiCore_Cast,AI_VECTOR_CORE,47,1065,1.319,1775810567662356.283	,1775810567662357.603	
4,aclnnLayerNormWithImplMode_CastAiCore_Cast,AI_VECTOR_CORE,47,1066,1.179,1775810567662357.643	,1775810567662358.823	
4,aclnnLayerNormWithImplMode_LayerNormV3WithImplMode_LayerNormV3,AI_VECTOR_CORE,47,1067,47.359,1775810567662388.703	,1775810567662436.062	
4,aclnnLayerNormWithImplMode_CastAiCore_Cast,AI_VECTOR_CORE,47,1068,1.439,1775810567662436.082	,1775810567662437.522	
4,aclnnLayerNormWithImplMode_CastAiCore_Cast,AI_VECTOR_CORE,47,1069,1.279,1775810567662437.542	,1775810567662438.822	
4,aclnnLayerNormWithImplMode_LayerNormV3WithImplMode_LayerNormV3,AI_VECTOR_CORE,47,1070,47.219,1775810567662444.642	,1775810567662491.861	
4,aclnnLayerNormWithImplMode_CastAiCore_Cast,AI_VECTOR_CORE,47,1071,1.279,1775810567662491.881	,1775810567662493.161	
4,aclnnLayerNormWithImplMode_CastAiCore_Cast,AI_VECTOR_CORE,47,1072,1.319,1775810567662493.181	,1775810567662494.501	
4,aclnnLayerNormWithImplMode_LayerNormV3WithImplMode_LayerNormV3,AI_VECTOR_CORE,47,1073,47.079,1775810567662496.581	,1775810567662543.660	
4,aclnnLayerNormWithImplMode_CastAiCore_Cast,AI_VECTOR_CORE,47,1074,1.219,1775810567662543.700	,1775810567662544.920	
4,aclnnLayerNormWithImplMode_CastAiCore_Cast,AI_VECTOR_CORE,47,1075,1.359,1775810567662544.940	,1775810567662546.300	
4,aclnnLayerNormWithImplMode_LayerNormV3WithImplMode_LayerNormV3,AI_VECTOR_CORE,47,1076,47.759,1775810567662546.320	,1775810567662594.079	
4,aclnnLayerNormWithImplMode_CastAiCore_Cast,AI_VECTOR_CORE,47,1077,1.400,1775810567662594.099	,1775810567662595.499	
4,aclnnLayerNormWithImplMode_CastAiCore_Cast,AI_VECTOR_CORE,47,1078,1.319,1775810567662595.519	,1775810567662596.839	
4,aclnnLayerNormWithImplMode_LayerNormV3WithImplMode_LayerNormV3,AI_VECTOR_CORE,47,1079,47.819,1775810567662667.797	,1775810567662715.616	
4,aclnnLayerNormWithImplMode_CastAiCore_Cast,AI_VECTOR_CORE,47,1080,1.319,1775810567662715.636	,1775810567662716.956	
4,aclnnLayerNormWithImplMode_CastAiCore_Cast,AI_VECTOR_CORE,47,1081,1.260,1775810567662716.976	,1775810567662718.236	
4,aclnnLayerNormWithImplMode_LayerNormV3WithImplMode_LayerNormV3,AI_VECTOR_CORE,47,1082,47.379,1775810567662718.256	,1775810567662765.635	
4,aclnnLayerNormWithImplMode_CastAiCore_Cast,AI_VECTOR_CORE,47,1083,1.279,1775810567662765.655	,1775810567662766.935	
4,aclnnLayerNormWithImplMode_CastAiCore_Cast,AI_VECTOR_CORE,47,1084,1.280,1775810567662766.955	,1775810567662768.235	
4,aclnnLayerNormWithImplMode_LayerNormV3WithImplMode_LayerNormV3,AI_VECTOR_CORE,47,1085,47.279,1775810567662768.255	,1775810567662815.534	
4,aclnnLayerNormWithImplMode_CastAiCore_Cast,AI_VECTOR_CORE,47,1086,1.259,1775810567662815.554	,1775810567662816.814	
4,aclnnLayerNormWithImplMode_CastAiCore_Cast,AI_VECTOR_CORE,47,1087,1.320,1775810567662816.834	,1775810567662818.154	
4,aclnnLayerNormWithImplMode_LayerNormV3WithImplMode_LayerNormV3,AI_VECTOR_CORE,47,1088,46.639,1775810567662818.174	,1775810567662864.813	
4,aclnnLayerNormWithImplMode_CastAiCore_Cast,AI_VECTOR_CORE,47,1089,1.299,1775810567662864.833	,1775810567662866.133	
4,aclnnLayerNormWithImplMode_CastAiCore_Cast,AI_VECTOR_CORE,47,1090,1.219,1775810567662866.153	,1775810567662867.373	
4,aclnnLayerNormWithImplMode_LayerNormV3WithImplMode_LayerNormV3,AI_VECTOR_CORE,47,1091,46.939,1775810567662867.393	,1775810567662914.332	
4,aclnnLayerNormWithImplMode_CastAiCore_Cast,AI_VECTOR_CORE,47,1092,1.259,1775810567662914.372	,1775810567662915.632	
4,aclnnLayerNormWithImplMode_CastAiCore_Cast,AI_VECTOR_CORE,47,1093,1.279,1775810567662915.652	,1775810567662916.932	
4,aclnnLayerNormWithImplMode_LayerNormV3WithImplMode_LayerNormV3,AI_VECTOR_CORE,47,1094,47.159,1775810567662916.952	,1775810567662964.111	
4,aclnnLayerNormWithImplMode_CastAiCore_Cast,AI_VECTOR_CORE,47,1095,1.280,1775810567662964.131	,1775810567662965.411	
4,aclnnLayerNormWithImplMode_CastAiCore_Cast,AI_VECTOR_CORE,47,1096,1.419,1775810567662965.431	,1775810567662966.851	
4,aclnnLayerNormWithImplMode_LayerNormV3WithImplMode_LayerNormV3,AI_VECTOR_CORE,47,1097,46.779,1775810567662966.871	,1775810567663013.650	
4,aclnnLayerNormWithImplMode_CastAiCore_Cast,AI_VECTOR_CORE,47,1098,1.280,1775810567663013.670	,1775810567663014.950	
4,aclnnLayerNormWithImplMode_CastAiCore_Cast,AI_VECTOR_CORE,47,1099,1.459,1775810567663014.970	,1775810567663016.430	
4,aclnnLayerNormWithImplMode_LayerNormV3WithImplMode_LayerNormV3,AI_VECTOR_CORE,47,1100,46.579,1775810567663016.450	,1775810567663063.029	
4,aclnnLayerNormWithImplMode_CastAiCore_Cast,AI_VECTOR_CORE,47,1101,1.319,1775810567663063.049	,1775810567663064.369	
4,aclnnLayerNormWithImplMode_CastAiCore_Cast,AI_VECTOR_CORE,47,1102,1.299,1775810567663064.389	,1775810567663065.689	
4,aclnnLayerNormWithImplMode_LayerNormV3WithImplMode_LayerNormV3,AI_VECTOR_CORE,47,1103,46.819,1775810567663065.709	,1775810567663112.528	
4,aclnnLayerNormWithImplMode_CastAiCore_Cast,AI_VECTOR_CORE,47,1104,1.299,1775810567663112.548	,1775810567663113.848	
4,aclnnLayerNormWithImplMode_CastAiCore_Cast,AI_VECTOR_CORE,47,1105,1.380,1775810567663113.868	,1775810567663115.248	
4,aclnnLayerNormWithImplMode_LayerNormV3WithImplMode_LayerNormV3,AI_VECTOR_CORE,47,1106,46.879,1775810567663115.268	,1775810567663162.147	
4,aclnnLayerNormWithImplMode_CastAiCore_Cast,AI_VECTOR_CORE,47,1107,1.379,1775810567663162.167	,1775810567663163.547	
4,aclnnLayerNormWithImplMode_CastAiCore_Cast,AI_VECTOR_CORE,47,1108,1.220,1775810567663163.567	,1775810567663164.787	
4,aclnnLayerNormWithImplMode_LayerNormV3WithImplMode_LayerNormV3,AI_VECTOR_CORE,47,1109,46.919,1775810567663164.807	,1775810567663211.726	
4,aclnnLayerNormWithImplMode_CastAiCore_Cast,AI_VECTOR_CORE,47,1110,1.139,1775810567663211.746	,1775810567663212.886	
4,aclnnLayerNormWithImplMode_CastAiCore_Cast,AI_VECTOR_CORE,47,1111,1.299,1775810567663212.906	,1775810567663214.206	
4,aclnnLayerNormWithImplMode_LayerNormV3WithImplMode_LayerNormV3,AI_VECTOR_CORE,47,1112,47.059,1775810567663214.226	,1775810567663261.285	
4,aclnnLayerNormWithImplMode_CastAiCore_Cast,AI_VECTOR_CORE,47,1113,1.100,1775810567663261.305	,1775810567663262.405	
4,aclnnLayerNormWithImplMode_CastAiCore_Cast,AI_VECTOR_CORE,47,1114,1.219,1775810567663262.445	,1775810567663263.665	
4,aclnnLayerNormWithImplMode_LayerNormV3WithImplMode_LayerNormV3,AI_VECTOR_CORE,47,1115,46.819,1775810567663263.705	,1775810567663310.524	
4,aclnnLayerNormWithImplMode_CastAiCore_Cast,AI_VECTOR_CORE,47,1116,1.140,1775810567663310.544	,1775810567663311.684	
4,aclnnLayerNormWithImplMode_CastAiCore_Cast,AI_VECTOR_CORE,47,1117,1.219,1775810567663311.704	,1775810567663312.924	
4,aclnnLayerNormWithImplMode_LayerNormV3WithImplMode_LayerNormV3,AI_VECTOR_CORE,47,1118,47.259,1775810567663312.944	,1775810567663360.203	
4,aclnnLayerNormWithImplMode_CastAiCore_Cast,AI_VECTOR_CORE,47,1119,1.139,1775810567663360.243	,1775810567663361.383	
4,aclnnLayerNormWithImplMode_CastAiCore_Cast,AI_VECTOR_CORE,47,1120,1.240,1775810567663361.403	,1775810567663362.643	
4,aclnnLayerNormWithImplMode_LayerNormV3WithImplMode_LayerNormV3,AI_VECTOR_CORE,47,1121,46.579,1775810567663362.663	,1775810567663409.242	
4,aclnnLayerNormWithImplMode_CastAiCore_Cast,AI_VECTOR_CORE,47,1122,1.159,1775810567663409.282	,1775810567663410.442	
4,aclnnLayerNormWithImplMode_CastAiCore_Cast,AI_VECTOR_CORE,47,1123,1.219,1775810567663410.462	,1775810567663411.682	
4,aclnnLayerNormWithImplMode_LayerNormV3WithImplMode_LayerNormV3,AI_VECTOR_CORE,47,1124,46.859,1775810567663411.702	,1775810567663458.561	
4,aclnnLayerNormWithImplMode_CastAiCore_Cast,AI_VECTOR_CORE,47,1125,1.199,1775810567663458.581	,1775810567663459.781	
4,aclnnLayerNormWithImplMode_CastAiCore_Cast,AI_VECTOR_CORE,47,1126,1.139,1775810567663459.821	,1775810567663460.961	
4,aclnnLayerNormWithImplMode_LayerNormV3WithImplMode_LayerNormV3,AI_VECTOR_CORE,47,1127,47.299,1775810567663460.981	,1775810567663508.280	
4,aclnnLayerNormWithImplMode_CastAiCore_Cast,AI_VECTOR_CORE,47,1128,1.060,1775810567663508.300	,1775810567663509.360	
4,aclnnLayerNormWithImplMode_CastAiCore_Cast,AI_VECTOR_CORE,47,1129,1.199,1775810567663509.400	,1775810567663510.600	
4,aclnnLayerNormWithImplMode_LayerNormV3WithImplMode_LayerNormV3,AI_VECTOR_CORE,47,1130,47.479,1775810567663510.620	,1775810567663558.099	
4,aclnnLayerNormWithImplMode_CastAiCore_Cast,AI_VECTOR_CORE,47,1131,1.080,1775810567663558.119	,1775810567663559.199	
4,aclnnLayerNormWithImplMode_CastAiCore_Cast,AI_VECTOR_CORE,47,1132,1.199,1775810567663559.219	,1775810567663560.419	
4,aclnnLayerNormWithImplMode_LayerNormV3WithImplMode_LayerNormV3,AI_VECTOR_CORE,47,1133,46.639,1775810567663560.459	,1775810567663607.098	
4,aclnnLayerNormWithImplMode_CastAiCore_Cast,AI_VECTOR_CORE,47,1134,1.119,1775810567663607.138	,1775810567663608.258	
4,aclnnLayerNormWithImplMode_CastAiCore_Cast,AI_VECTOR_CORE,47,1135,1.220,1775810567663608.278	,1775810567663609.498	
4,aclnnLayerNormWithImplMode_LayerNormV3WithImplMode_LayerNormV3,AI_VECTOR_CORE,47,1136,47.059,1775810567663609.518	,1775810567663656.577	
4,aclnnLayerNormWithImplMode_CastAiCore_Cast,AI_VECTOR_CORE,47,1137,1.179,1775810567663656.597	,1775810567663657.777	
4,aclnnLayerNormWithImplMode_CastAiCore_Cast,AI_VECTOR_CORE,47,1138,1.200,1775810567663657.797	,1775810567663658.997	
4,aclnnLayerNormWithImplMode_LayerNormV3WithImplMode_LayerNormV3,AI_VECTOR_CORE,47,1139,47.619,1775810567663659.017	,1775810567663706.636	
4,aclnnLayerNormWithImplMode_CastAiCore_Cast,AI_VECTOR_CORE,47,1140,1.119,1775810567663706.656	,1775810567663707.776	
4,aclnnLayerNormWithImplMode_CastAiCore_Cast,AI_VECTOR_CORE,47,1141,1.180,1775810567663707.816	,1775810567663708.996	
4,aclnnLayerNormWithImplMode_LayerNormV3WithImplMode_LayerNormV3,AI_VECTOR_CORE,47,1142,47.639,1775810567663709.016	,1775810567663756.655	
4,aclnnLayerNormWithImplMode_CastAiCore_Cast,AI_VECTOR_CORE,47,1143,1.119,1775810567663756.695	,1775810567663757.815	
4,aclnnLayerNormWithImplMode_CastAiCore_Cast,AI_VECTOR_CORE,47,1144,1.240,1775810567663757.835	,1775810567663759.075	
4,aclnnLayerNormWithImplMode_LayerNormV3WithImplMode_LayerNormV3,AI_VECTOR_CORE,47,1145,47.579,1775810567663759.095	,1775810567663806.674	
4,aclnnLayerNormWithImplMode_CastAiCore_Cast,AI_VECTOR_CORE,47,1146,1.159,1775810567663806.694	,1775810567663807.854	
4,aclnnLayerNormWithImplMode_CastAiCore_Cast,AI_VECTOR_CORE,47,1147,1.300,1775810567663807.874	,1775810567663809.174	
4,aclnnLayerNormWithImplMode_LayerNormV3WithImplMode_LayerNormV3,AI_VECTOR_CORE,47,1148,47.519,1775810567663809.194	,1775810567663856.713	
4,aclnnLayerNormWithImplMode_CastAiCore_Cast,AI_VECTOR_CORE,47,1149,1.199,1775810567663856.733	,1775810567663857.933	
4,aclnnLayerNormWithImplMode_CastAiCore_Cast,AI_VECTOR_CORE,47,1150,1.400,1775810567663857.953	,1775810567663859.353	
4,aclnnLayerNormWithImplMode_LayerNormV3WithImplMode_LayerNormV3,AI_VECTOR_CORE,47,1151,47.699,1775810567663859.373	,1775810567663907.072	
4,aclnnLayerNormWithImplMode_CastAiCore_Cast,AI_VECTOR_CORE,47,1152,1.119,1775810567663907.092	,1775810567663908.212	
4,aclnnLayerNormWithImplMode_CastAiCore_Cast,AI_VECTOR_CORE,47,1153,1.240,1775810567663908.232	,1775810567663909.472	
4,aclnnLayerNormWithImplMode_LayerNormV3WithImplMode_LayerNormV3,AI_VECTOR_CORE,47,1154,47.899,1775810567663909.512	,1775810567663957.411	
4,aclnnLayerNormWithImplMode_CastAiCore_Cast,AI_VECTOR_CORE,47,1155,1.119,1775810567663957.431	,1775810567663958.551	
4,aclnnLayerNormWithImplMode_CastAiCore_Cast,AI_VECTOR_CORE,47,1156,1.240,1775810567663958.571	,1775810567663959.811	
4,aclnnLayerNormWithImplMode_LayerNormV3WithImplMode_LayerNormV3,AI_VECTOR_CORE,47,1157,46.959,1775810567663959.831	,1775810567664006.790	
4,aclnnLayerNormWithImplMode_CastAiCore_Cast,AI_VECTOR_CORE,47,1158,1.139,1775810567664006.810	,1775810567664007.950	
4,aclnnLayerNormWithImplMode_CastAiCore_Cast,AI_VECTOR_CORE,47,1159,1.240,1775810567664007.970	,1775810567664009.210	
4,aclnnLayerNormWithImplMode_LayerNormV3WithImplMode_LayerNormV3,AI_VECTOR_CORE,47,1160,46.959,1775810567664009.230	,1775810567664056.189	
4,aclnnLayerNormWithImplMode_CastAiCore_Cast,AI_VECTOR_CORE,47,1161,1.179,1775810567664056.209	,1775810567664057.389	
4,aclnnLayerNormWithImplMode_CastAiCore_Cast,AI_VECTOR_CORE,47,1162,1.299,1775810567664057.409	,1775810567664058.709	
4,aclnnLayerNormWithImplMode_LayerNormV3WithImplMode_LayerNormV3,AI_VECTOR_CORE,47,1163,46.999,1775810567664058.729	,1775810567664105.728	
4,aclnnLayerNormWithImplMode_CastAiCore_Cast,AI_VECTOR_CORE,47,1164,1.180,1775810567664105.748	,1775810567664106.928	
4,aclnnLayerNormWithImplMode_CastAiCore_Cast,AI_VECTOR_CORE,47,1165,1.319,1775810567664106.948	,1775810567664108.268	
4,aclnnLayerNormWithImplMode_LayerNormV3WithImplMode_LayerNormV3,AI_VECTOR_CORE,47,1166,47.339,1775810567664108.308	,1775810567664155.647	
4,aclnnLayerNormWithImplMode_CastAiCore_Cast,AI_VECTOR_CORE,47,1167,1.180,1775810567664155.667	,1775810567664156.847	
4,aclnnLayerNormWithImplMode_CastAiCore_Cast,AI_VECTOR_CORE,47,1168,1.099,1775810567664156.887	,1775810567664157.987	
4,aclnnLayerNormWithImplMode_LayerNormV3WithImplMode_LayerNormV3,AI_VECTOR_CORE,47,1169,46.619,1775810567664158.007	,1775810567664204.626	
4,aclnnLayerNormWithImplMode_CastAiCore_Cast,AI_VECTOR_CORE,47,1170,1.119,1775810567664204.646	,1775810567664205.766	
4,aclnnLayerNormWithImplMode_CastAiCore_Cast,AI_VECTOR_CORE,47,1171,1.120,1775810567664205.786	,1775810567664206.906	
4,aclnnLayerNormWithImplMode_LayerNormV3WithImplMode_LayerNormV3,AI_VECTOR_CORE,47,1172,46.539,1775810567664206.926	,1775810567664253.465	
4,aclnnLayerNormWithImplMode_CastAiCore_Cast,AI_VECTOR_CORE,47,1173,1.079,1775810567664253.485	,1775810567664254.565	
4,aclnnLayerNormWithImplMode_CastAiCore_Cast,AI_VECTOR_CORE,47,1174,1.219,1775810567664254.585	,1775810567664255.805	
4,aclnnLayerNormWithImplMode_LayerNormV3WithImplMode_LayerNormV3,AI_VECTOR_CORE,47,1175,46.919,1775810567664255.845	,1775810567664302.764	
4,aclnnLayerNormWithImplMode_CastAiCore_Cast,AI_VECTOR_CORE,47,1176,1.280,1775810567664302.804	,1775810567664304.084	
4,aclnnLayerNormWithImplMode_CastAiCore_Cast,AI_VECTOR_CORE,47,1177,1.219,1775810567664304.104	,1775810567664305.324	
4,aclnnLayerNormWithImplMode_LayerNormV3WithImplMode_LayerNormV3,AI_VECTOR_CORE,47,1178,46.799,1775810567664305.344	,1775810567664352.143	
4,aclnnLayerNormWithImplMode_CastAiCore_Cast,AI_VECTOR_CORE,47,1179,1.160,1775810567664352.163	,1775810567664353.323	
4,aclnnLayerNormWithImplMode_CastAiCore_Cast,AI_VECTOR_CORE,47,1180,1.379,1775810567664353.343	,1775810567664354.723	
4,aclnnLayerNormWithImplMode_LayerNormV3WithImplMode_LayerNormV3,AI_VECTOR_CORE,47,1181,46.439,1775810567664354.763	,1775810567664401.203	
4,aclnnLayerNormWithImplMode_CastAiCore_Cast,AI_VECTOR_CORE,47,1182,1.179,1775810567664401.223	,1775810567664402.402	
4,aclnnLayerNormWithImplMode_CastAiCore_Cast,AI_VECTOR_CORE,47,1183,1.280,1775810567664402.422	,1775810567664403.702	
4,aclnnLayerNormWithImplMode_LayerNormV3WithImplMode_LayerNormV3,AI_VECTOR_CORE,47,1184,47.339,1775810567664403.722	,1775810567664451.062	
4,aclnnLayerNormWithImplMode_CastAiCore_Cast,AI_VECTOR_CORE,47,1185,1.219,1775810567664451.082	,1775810567664452.301	
4,aclnnLayerNormWithImplMode_CastAiCore_Cast,AI_VECTOR_CORE,47,1186,1.140,1775810567664452.321	,1775810567664453.461	
4,aclnnLayerNormWithImplMode_LayerNormV3WithImplMode_LayerNormV3,AI_VECTOR_CORE,47,1187,47.579,1775810567664453.481	,1775810567664501.061	
4,aclnnLayerNormWithImplMode_CastAiCore_Cast,AI_VECTOR_CORE,47,1188,1.059,1775810567664501.081	,1775810567664502.140	
4,aclnnLayerNormWithImplMode_CastAiCore_Cast,AI_VECTOR_CORE,47,1189,1.379,1775810567664502.160	,1775810567664503.540	
4,aclnnLayerNormWithImplMode_LayerNormV3WithImplMode_LayerNormV3,AI_VECTOR_CORE,47,1190,47.779,1775810567664503.560	,1775810567664551.340	
