Device_id,Model ID,Task ID,Stream ID,Op Name,OP Type,OP State,Task Type,Task Start Time(us),Task Duration(us),Task Wait Time(us),Block Dim,Mix Block Dim,HF32 Eligible,Input Shapes,Input Data Types,Input Formats,Output Shapes,Output Data Types,Output Formats,Context ID,aicore_time(us),aic_total_cycles,aic_mac_time(us),aic_mac_ratio,aic_scalar_time(us),aic_scalar_ratio,aic_mte1_time(us),aic_mte1_ratio,aic_mte2_time(us),aic_mte2_ratio,aic_fixpipe_time(us),aic_fixpipe_ratio,aic_icache_miss_rate,aiv_time(us),aiv_total_cycles,aiv_vec_time(us),aiv_vec_ratio,aiv_scalar_time(us),aiv_scalar_ratio,aiv_mte2_time(us),aiv_mte2_ratio,aiv_mte3_time(us),aiv_mte3_ratio,aiv_icache_miss_rate,cube_utilization(%)
4,4294967295,2037,47,aclnnLayerNormWithImplMode_LayerNormV3WithImplMode_LayerNormV3,LayerNormV3,dynamic,AI_VECTOR_CORE,1775810567700192.547	,201.016,0.000000,40,0,NO,"""1024,14336;14336;14336""",FLOAT16;FLOAT16;FLOAT16,ND;ND;ND,"""1024,14336;1024,1;1024,1""",FLOAT16;FLOAT16;FLOAT16,ND;ND;ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.088,12809794,110.727,0.571,20.62,0.106,85.2,0.439,31.399,0.162,0.0,0.000
4,4294967295,2038,47,aclnnLayerNormWithImplMode_CastAiCore_Cast,Cast,dynamic,AI_VECTOR_CORE,1775810567700393.583	,1.180,0.000000,1,0,NO,"""1024,1""",FLOAT16,ND,"""1024,1""",FLOAT,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.606,1000,0.034,0.056,0.267,0.441,0.128,0.211,0.144,0.237,0.0,0.000
4,4294967295,2039,47,aclnnLayerNormWithImplMode_CastAiCore_Cast,Cast,dynamic,AI_VECTOR_CORE,1775810567700394.783	,1.220,0.070000,1,0,NO,"""1024,1""",FLOAT16,ND,"""1024,1""",FLOAT,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.644,1063,0.034,0.053,0.285,0.443,0.135,0.209,0.156,0.242,0.0,0.000
4,4294967295,2040,47,aclnnLayerNormWithImplMode_LayerNormV3WithImplMode_LayerNormV3,LayerNormV3,dynamic,AI_VECTOR_CORE,1775810567700396.023	,198.896,0.030000,40,0,NO,"""1024,14336;14336;14336""",FLOAT16;FLOAT16;FLOAT16,ND;ND;ND,"""1024,14336;1024,1;1024,1""",FLOAT16;FLOAT16;FLOAT16,ND;ND;ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.678,12716768,110.727,0.575,20.496,0.106,84.053,0.436,30.918,0.16,0.0,0.000
4,4294967295,2041,47,aclnnLayerNormWithImplMode_CastAiCore_Cast,Cast,dynamic,AI_VECTOR_CORE,1775810567700594.939	,1.180,0.104000,1,0,NO,"""1024,1""",FLOAT16,ND,"""1024,1""",FLOAT,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.605,999,0.034,0.056,0.262,0.432,0.124,0.205,0.15,0.248,0.0,0.000
4,4294967295,2042,47,aclnnLayerNormWithImplMode_CastAiCore_Cast,Cast,dynamic,AI_VECTOR_CORE,1775810567700596.159	,1.200,0.070000,1,0,NO,"""1024,1""",FLOAT16,ND,"""1024,1""",FLOAT,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.63,1040,0.034,0.054,0.267,0.424,0.135,0.213,0.158,0.251,0.0,0.000
4,4294967295,2043,47,aclnnLayerNormWithImplMode_LayerNormV3WithImplMode_LayerNormV3,LayerNormV3,dynamic,AI_VECTOR_CORE,1775810567700597.399	,199.896,0.050000,40,0,NO,"""1024,14336;14336;14336""",FLOAT16;FLOAT16;FLOAT16,ND;ND;ND,"""1024,14336;1024,1;1024,1""",FLOAT16;FLOAT16;FLOAT16,ND;ND;ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,193.604,12777891,110.727,0.572,20.86,0.108,84.686,0.437,30.499,0.158,0.0,0.000
4,4294967295,2044,47,aclnnLayerNormWithImplMode_CastAiCore_Cast,Cast,dynamic,AI_VECTOR_CORE,1775810567700797.315	,1.180,0.000000,1,0,NO,"""1024,1""",FLOAT16,ND,"""1024,1""",FLOAT,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.596,984,0.034,0.057,0.236,0.395,0.13,0.218,0.157,0.263,0.0,0.000
4,4294967295,2045,47,aclnnLayerNormWithImplMode_CastAiCore_Cast,Cast,dynamic,AI_VECTOR_CORE,1775810567700798.515	,1.080,0.070000,1,0,NO,"""1024,1""",FLOAT16,ND,"""1024,1""",FLOAT,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.591,975,0.034,0.057,0.273,0.463,0.137,0.232,0.129,0.218,0.0,0.000
4,4294967295,2046,47,aclnnLayerNormWithImplMode_LayerNormV3WithImplMode_LayerNormV3,LayerNormV3,dynamic,AI_VECTOR_CORE,1775810567700799.615	,201.076,0.000000,40,0,NO,"""1024,14336;14336;14336""",FLOAT16;FLOAT16;FLOAT16,ND;ND;ND,"""1024,14336;1024,1;1024,1""",FLOAT16;FLOAT16;FLOAT16,ND;ND;ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,193.567,12775420,110.727,0.572,20.938,0.108,84.936,0.439,31.421,0.162,0.0,0.000
4,4294967295,2047,47,aclnnLayerNormWithImplMode_CastAiCore_Cast,Cast,dynamic,AI_VECTOR_CORE,1775810567701000.711	,1.060,0.174000,1,0,NO,"""1024,1""",FLOAT16,ND,"""1024,1""",FLOAT,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.577,952,0.034,0.059,0.246,0.426,0.124,0.214,0.153,0.266,0.0,0.000
4,4294967295,2048,47,aclnnLayerNormWithImplMode_CastAiCore_Cast,Cast,dynamic,AI_VECTOR_CORE,1775810567701001.791	,1.040,0.000000,1,0,NO,"""1024,1""",FLOAT16,ND,"""1024,1""",FLOAT,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.556,918,0.034,0.061,0.245,0.441,0.13,0.233,0.127,0.229,0.0,0.000
4,4294967295,2050,47,aclnnInplaceNormal_DSARandomNormal_DSARandomNormal,DSARandomNormal,dynamic,DSA_SQE,1775810567701221.927	,791.364,219.210000,0,0,NO,N/A,N/A,N/A,"""2048,4096""",FLOAT,ND,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
4,4294967295,2051,47,aclnnInplaceNormal_CastAiCore_Cast,Cast,dynamic,AI_VECTOR_CORE,1775810567702013.311	,57.479,0.000000,40,0,NO,"""2048,4096""",FLOAT,ND,"""2048,4096""",FLOAT16,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.525,3664670,1.667,0.03,1.257,0.023,53.367,0.961,39.253,0.707,0.0,0.000
4,4294967295,2052,47,aclnnInplaceFillScalar_FillAiCore_Fill,Fill,dynamic,AI_VECTOR_CORE,1775810567702070.810	,1.440,0.021000,2,0,NO,"""1;""",INT64;FLOAT16,ND;ND,"""4096""",FLOAT16,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.881,2908,0.04,0.045,0.305,0.346,0.095,0.108,0.157,0.178,0.16,0.000
4,4294967295,2053,47,aclnnInplaceZero_ZerosLikeAiCore_ZerosLike,ZerosLike,dynamic,AI_VECTOR_CORE,1775810567702072.270	,1.420,0.060000,2,0,NO,"""4096""",FLOAT16,ND,"""4096""",FLOAT16,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.798,2633,0.039,0.049,0.221,0.277,0.001,0.002,0.155,0.195,0.239,0.000
4,4294967295,2054,47,aclnnLayerNormWithImplMode_LayerNormV3WithImplMode_LayerNormV3,LayerNormV3,dynamic,AI_VECTOR_CORE,1775810567702073.710	,99.998,0.080000,40,0,NO,"""2048,4096;4096;4096""",FLOAT16;FLOAT16;FLOAT16,ND;ND;ND,"""2048,4096;2048,1;2048,1""",FLOAT16;FLOAT16;FLOAT16,ND;ND;ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.531,6371059,63.645,0.659,19.899,0.206,15.102,0.156,11.855,0.123,0.015,0.000
4,4294967295,2055,47,aclnnLayerNormWithImplMode_CastAiCore_Cast,Cast,dynamic,AI_VECTOR_CORE,1775810567702173.728	,1.400,0.002000,2,0,NO,"""2048,1""",FLOAT16,ND,"""2048,1""",FLOAT,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.773,2550,0.034,0.044,0.23,0.298,0.123,0.159,0.145,0.188,0.131,0.000
4,4294967295,2056,47,aclnnLayerNormWithImplMode_CastAiCore_Cast,Cast,dynamic,AI_VECTOR_CORE,1775810567702175.148	,1.460,0.100000,2,0,NO,"""2048,1""",FLOAT16,ND,"""2048,1""",FLOAT,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.801,2643,0.034,0.042,0.222,0.277,0.129,0.162,0.156,0.194,0.123,0.000
4,4294967295,2057,47,aclnnLayerNormWithImplMode_LayerNormV3WithImplMode_LayerNormV3,LayerNormV3,dynamic,AI_VECTOR_CORE,1775810567702176.628	,90.438,0.040000,40,0,NO,"""2048,4096;4096;4096""",FLOAT16;FLOAT16;FLOAT16,ND;ND;ND,"""2048,4096;2048,1;2048,1""",FLOAT16;FLOAT16;FLOAT16,ND;ND;ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.784,5727769,63.638,0.733,21.012,0.242,13.675,0.158,11.236,0.129,0.0,0.000
4,4294967295,2058,47,aclnnLayerNormWithImplMode_CastAiCore_Cast,Cast,dynamic,AI_VECTOR_CORE,1775810567702267.086	,1.380,0.000000,2,0,NO,"""2048,1""",FLOAT16,ND,"""2048,1""",FLOAT,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.764,2521,0.034,0.044,0.236,0.309,0.132,0.172,0.15,0.196,0.123,0.000
4,4294967295,2059,47,aclnnLayerNormWithImplMode_CastAiCore_Cast,Cast,dynamic,AI_VECTOR_CORE,1775810567702268.486	,1.280,0.120000,2,0,NO,"""2048,1""",FLOAT16,ND,"""2048,1""",FLOAT,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.76,2508,0.034,0.045,0.24,0.316,0.121,0.159,0.145,0.19,0.134,0.000
4,4294967295,2060,47,aclnnLayerNormWithImplMode_LayerNormV3WithImplMode_LayerNormV3,LayerNormV3,dynamic,AI_VECTOR_CORE,1775810567702269.786	,90.778,0.000000,40,0,NO,"""2048,4096;4096;4096""",FLOAT16;FLOAT16;FLOAT16,ND;ND;ND,"""2048,4096;2048,1;2048,1""",FLOAT16;FLOAT16;FLOAT16,ND;ND;ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.025,5743667,63.638,0.731,21.032,0.242,13.572,0.156,11.424,0.131,0.0,0.000
4,4294967295,2061,47,aclnnLayerNormWithImplMode_CastAiCore_Cast,Cast,dynamic,AI_VECTOR_CORE,1775810567702360.584	,1.360,0.000000,2,0,NO,"""2048,1""",FLOAT16,ND,"""2048,1""",FLOAT,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.762,2516,0.034,0.045,0.217,0.284,0.118,0.155,0.142,0.186,0.09,0.000
4,4294967295,2062,47,aclnnLayerNormWithImplMode_CastAiCore_Cast,Cast,dynamic,AI_VECTOR_CORE,1775810567702361.964	,1.420,0.140000,2,0,NO,"""2048,1""",FLOAT16,ND,"""2048,1""",FLOAT,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.797,2630,0.034,0.043,0.235,0.295,0.124,0.156,0.147,0.185,0.066,0.000
4,4294967295,2063,47,aclnnLayerNormWithImplMode_LayerNormV3WithImplMode_LayerNormV3,LayerNormV3,dynamic,AI_VECTOR_CORE,1775810567702363.404	,90.718,0.080000,40,0,NO,"""2048,4096;4096;4096""",FLOAT16;FLOAT16;FLOAT16,ND;ND;ND,"""2048,4096;2048,1;2048,1""",FLOAT16;FLOAT16;FLOAT16,ND;ND;ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.319,5763021,63.638,0.729,21.295,0.244,13.399,0.153,11.591,0.133,0.0,0.000
4,4294967295,2064,47,aclnnLayerNormWithImplMode_CastAiCore_Cast,Cast,dynamic,AI_VECTOR_CORE,1775810567702454.142	,1.300,0.032000,2,0,NO,"""2048,1""",FLOAT16,ND,"""2048,1""",FLOAT,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.782,2581,0.034,0.043,0.265,0.339,0.124,0.158,0.146,0.186,0.078,0.000
4,4294967295,2065,47,aclnnLayerNormWithImplMode_CastAiCore_Cast,Cast,dynamic,AI_VECTOR_CORE,1775810567702455.462	,1.280,0.000000,2,0,NO,"""2048,1""",FLOAT16,ND,"""2048,1""",FLOAT,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.746,2463,0.034,0.045,0.219,0.294,0.122,0.163,0.138,0.185,0.078,0.000
4,4294967295,2066,47,aclnnLayerNormWithImplMode_LayerNormV3WithImplMode_LayerNormV3,LayerNormV3,dynamic,AI_VECTOR_CORE,1775810567702456.762	,90.658,0.000000,40,0,NO,"""2048,4096;4096;4096""",FLOAT16;FLOAT16;FLOAT16,ND;ND;ND,"""2048,4096;2048,1;2048,1""",FLOAT16;FLOAT16;FLOAT16,ND;ND;ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.049,5745214,63.638,0.731,20.832,0.239,13.14,0.151,11.833,0.136,0.0,0.000
4,4294967295,2067,47,aclnnLayerNormWithImplMode_CastAiCore_Cast,Cast,dynamic,AI_VECTOR_CORE,1775810567702547.460	,1.400,0.092000,2,0,NO,"""2048,1""",FLOAT16,ND,"""2048,1""",FLOAT,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.778,2568,0.034,0.044,0.214,0.275,0.126,0.162,0.136,0.174,0.113,0.000
4,4294967295,2068,47,aclnnLayerNormWithImplMode_CastAiCore_Cast,Cast,dynamic,AI_VECTOR_CORE,1775810567702548.880	,1.380,0.100000,2,0,NO,"""2048,1""",FLOAT16,ND,"""2048,1""",FLOAT,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.755,2490,0.034,0.045,0.227,0.3,0.123,0.163,0.141,0.187,0.134,0.000
4,4294967295,2069,47,aclnnLayerNormWithImplMode_LayerNormV3WithImplMode_LayerNormV3,LayerNormV3,dynamic,AI_VECTOR_CORE,1775810567702550.280	,90.458,0.000000,40,0,NO,"""2048,4096;4096;4096""",FLOAT16;FLOAT16;FLOAT16,ND;ND;ND,"""2048,4096;2048,1;2048,1""",FLOAT16;FLOAT16;FLOAT16,ND;ND;ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.289,5761075,63.638,0.729,20.892,0.239,13.705,0.157,11.891,0.136,0.0,0.000
4,4294967295,2070,47,aclnnLayerNormWithImplMode_CastAiCore_Cast,Cast,dynamic,AI_VECTOR_CORE,1775810567702640.758	,1.520,0.042000,2,0,NO,"""2048,1""",FLOAT16,ND,"""2048,1""",FLOAT,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.919,3033,0.034,0.037,0.339,0.369,0.12,0.131,0.145,0.158,0.113,0.000
4,4294967295,2071,47,aclnnLayerNormWithImplMode_CastAiCore_Cast,Cast,dynamic,AI_VECTOR_CORE,1775810567702642.298	,1.340,0.000000,2,0,NO,"""2048,1""",FLOAT16,ND,"""2048,1""",FLOAT,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.795,2625,0.034,0.043,0.254,0.319,0.128,0.161,0.138,0.173,0.134,0.000
4,4294967295,2072,47,aclnnLayerNormWithImplMode_LayerNormV3WithImplMode_LayerNormV3,LayerNormV3,dynamic,AI_VECTOR_CORE,1775810567702643.658	,90.639,0.160000,40,0,NO,"""2048,4096;4096;4096""",FLOAT16;FLOAT16;FLOAT16,ND;ND;ND,"""2048,4096;2048,1;2048,1""",FLOAT16;FLOAT16;FLOAT16,ND;ND;ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.288,5760993,63.638,0.729,20.746,0.238,14.036,0.161,11.889,0.136,0.0,0.000
4,4294967295,2073,47,aclnnLayerNormWithImplMode_CastAiCore_Cast,Cast,dynamic,AI_VECTOR_CORE,1775810567702734.337	,1.320,0.000000,2,0,NO,"""2048,1""",FLOAT16,ND,"""2048,1""",FLOAT,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.764,2520,0.034,0.044,0.222,0.29,0.127,0.166,0.141,0.185,0.146,0.000
4,4294967295,2074,47,aclnnLayerNormWithImplMode_CastAiCore_Cast,Cast,dynamic,AI_VECTOR_CORE,1775810567702735.677	,1.440,0.180000,2,0,NO,"""2048,1""",FLOAT16,ND,"""2048,1""",FLOAT,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.792,2612,0.034,0.043,0.212,0.268,0.126,0.159,0.136,0.172,0.123,0.000
4,4294967295,2075,47,aclnnLayerNormWithImplMode_LayerNormV3WithImplMode_LayerNormV3,LayerNormV3,dynamic,AI_VECTOR_CORE,1775810567702737.137	,90.338,0.060000,40,0,NO,"""2048,4096;4096;4096""",FLOAT16;FLOAT16;FLOAT16,ND;ND;ND,"""2048,4096;2048,1;2048,1""",FLOAT16;FLOAT16;FLOAT16,ND;ND;ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.869,5733336,63.638,0.733,20.72,0.239,13.588,0.156,11.669,0.134,0.0,0.000
4,4294967295,2076,47,aclnnLayerNormWithImplMode_CastAiCore_Cast,Cast,dynamic,AI_VECTOR_CORE,1775810567702827.495	,1.440,0.000000,2,0,NO,"""2048,1""",FLOAT16,ND,"""2048,1""",FLOAT,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.809,2671,0.034,0.042,0.227,0.281,0.132,0.162,0.136,0.168,0.118,0.000
4,4294967295,2077,47,aclnnLayerNormWithImplMode_CastAiCore_Cast,Cast,dynamic,AI_VECTOR_CORE,1775810567702828.955	,1.520,0.060000,2,0,NO,"""2048,1""",FLOAT16,ND,"""2048,1""",FLOAT,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,2706,0.034,0.041,0.234,0.285,0.127,0.155,0.144,0.176,0.113,0.000
4,4294967295,2078,47,aclnnLayerNormWithImplMode_LayerNormV3WithImplMode_LayerNormV3,LayerNormV3,dynamic,AI_VECTOR_CORE,1775810567702830.495	,90.898,0.000000,40,0,NO,"""2048,4096;4096;4096""",FLOAT16;FLOAT16;FLOAT16,ND;ND;ND,"""2048,4096;2048,1;2048,1""",FLOAT16;FLOAT16;FLOAT16,ND;ND;ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.363,5765928,63.638,0.728,21.073,0.241,14.286,0.164,11.539,0.132,0.0,0.000
4,4294967295,2079,47,aclnnLayerNormWithImplMode_CastAiCore_Cast,Cast,dynamic,AI_VECTOR_CORE,1775810567702921.433	,1.420,0.102000,2,0,NO,"""2048,1""",FLOAT16,ND,"""2048,1""",FLOAT,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.802,2647,0.034,0.042,0.232,0.289,0.132,0.164,0.148,0.185,0.118,0.000
4,4294967295,2080,47,aclnnLayerNormWithImplMode_CastAiCore_Cast,Cast,dynamic,AI_VECTOR_CORE,1775810567702922.893	,1.300,0.080000,2,0,NO,"""2048,1""",FLOAT16,ND,"""2048,1""",FLOAT,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.763,2517,0.034,0.044,0.229,0.3,0.126,0.166,0.151,0.198,0.134,0.000
4,4294967295,2081,47,aclnnLayerNormWithImplMode_LayerNormV3WithImplMode_LayerNormV3,LayerNormV3,dynamic,AI_VECTOR_CORE,1775810567702924.213	,90.678,0.000000,40,0,NO,"""2048,4096;4096;4096""",FLOAT16;FLOAT16;FLOAT16,ND;ND;ND,"""2048,4096;2048,1;2048,1""",FLOAT16;FLOAT16;FLOAT16,ND;ND;ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.976,5740421,63.638,0.732,21.101,0.243,14.063,0.162,11.301,0.13,0.0,0.000
4,4294967295,2082,47,aclnnLayerNormWithImplMode_CastAiCore_Cast,Cast,dynamic,AI_VECTOR_CORE,1775810567703014.911	,1.280,0.072000,2,0,NO,"""2048,1""",FLOAT16,ND,"""2048,1""",FLOAT,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.728,2402,0.034,0.047,0.207,0.284,0.122,0.167,0.144,0.198,0.137,0.000
4,4294967295,2083,47,aclnnLayerNormWithImplMode_CastAiCore_Cast,Cast,dynamic,AI_VECTOR_CORE,1775810567703016.211	,1.380,0.000000,2,0,NO,"""2048,1""",FLOAT16,ND,"""2048,1""",FLOAT,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.783,2583,0.034,0.043,0.214,0.274,0.126,0.161,0.145,0.185,0.182,0.000
4,4294967295,2084,47,aclnnLayerNormWithImplMode_LayerNormV3WithImplMode_LayerNormV3,LayerNormV3,dynamic,AI_VECTOR_CORE,1775810567703085.710	,89.978,68.120000,40,0,NO,"""2048,4096;4096;4096""",FLOAT16;FLOAT16;FLOAT16,ND;ND;ND,"""2048,4096;2048,1;2048,1""",FLOAT16;FLOAT16;FLOAT16,ND;ND;ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.277,5694251,63.638,0.738,20.935,0.243,12.925,0.15,11.14,0.129,0.0,0.000
4,4294967295,2085,47,aclnnLayerNormWithImplMode_CastAiCore_Cast,Cast,dynamic,AI_VECTOR_CORE,1775810567703175.708	,1.180,0.022000,2,0,NO,"""2048,1""",FLOAT16,ND,"""2048,1""",FLOAT,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.619,2042,0.034,0.055,0.288,0.465,0.123,0.199,0.145,0.234,0.0,0.000
4,4294967295,2086,47,aclnnLayerNormWithImplMode_CastAiCore_Cast,Cast,dynamic,AI_VECTOR_CORE,1775810567703176.908	,1.220,0.070000,2,0,NO,"""2048,1""",FLOAT16,ND,"""2048,1""",FLOAT,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.632,2084,0.034,0.054,0.282,0.447,0.13,0.205,0.154,0.244,0.0,0.000
4,4294967295,2087,47,aclnnLayerNormWithImplMode_LayerNormV3WithImplMode_LayerNormV3,LayerNormV3,dynamic,AI_VECTOR_CORE,1775810567703178.148	,91.058,0.030000,40,0,NO,"""2048,4096;4096;4096""",FLOAT16;FLOAT16;FLOAT16,ND;ND;ND,"""2048,4096;2048,1;2048,1""",FLOAT16;FLOAT16;FLOAT16,ND;ND;ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.269,5759749,63.638,0.729,21.475,0.246,13.74,0.157,11.181,0.128,0.0,0.000
4,4294967295,2088,47,aclnnLayerNormWithImplMode_CastAiCore_Cast,Cast,dynamic,AI_VECTOR_CORE,1775810567703269.226	,1.180,0.000000,2,0,NO,"""2048,1""",FLOAT16,ND,"""2048,1""",FLOAT,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.613,2022,0.034,0.055,0.272,0.445,0.132,0.216,0.149,0.244,0.0,0.000
4,4294967295,2089,47,aclnnLayerNormWithImplMode_CastAiCore_Cast,Cast,dynamic,AI_VECTOR_CORE,1775810567703270.426	,1.120,0.070000,2,0,NO,"""2048,1""",FLOAT16,ND,"""2048,1""",FLOAT,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.614,2027,0.034,0.055,0.297,0.483,0.121,0.197,0.145,0.237,0.0,0.000
4,4294967295,2090,47,aclnnLayerNormWithImplMode_LayerNormV3WithImplMode_LayerNormV3,LayerNormV3,dynamic,AI_VECTOR_CORE,1775810567703271.566	,91.138,0.000000,40,0,NO,"""2048,4096;4096;4096""",FLOAT16;FLOAT16;FLOAT16,ND;ND;ND,"""2048,4096;2048,1;2048,1""",FLOAT16;FLOAT16;FLOAT16,ND;ND;ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.259,5759097,63.638,0.729,21.319,0.244,13.343,0.153,11.422,0.131,0.0,0.000
4,4294967295,2091,47,aclnnLayerNormWithImplMode_CastAiCore_Cast,Cast,dynamic,AI_VECTOR_CORE,1775810567703362.724	,1.120,0.112000,2,0,NO,"""2048,1""",FLOAT16,ND,"""2048,1""",FLOAT,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.592,1952,0.034,0.057,0.275,0.465,0.118,0.199,0.142,0.239,0.0,0.000
4,4294967295,2092,47,aclnnLayerNormWithImplMode_CastAiCore_Cast,Cast,dynamic,AI_VECTOR_CORE,1775810567703363.884	,1.200,0.130000,2,0,NO,"""2048,1""",FLOAT16,ND,"""2048,1""",FLOAT,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.627,2068,0.034,0.054,0.291,0.465,0.125,0.199,0.148,0.236,0.0,0.000
